id,indexInArticle,paragraphIndex,htmlType,biased,groundTruthBiased,text,articleId
1c625512-6292-45c0-9180-ff7d67102166,9,5,SPAN,0,0,"I shot and killed people because they were Black.""",68be8d34-e8eb-4821-a8b8-4fb286174f40
9093d3d7-7442-4fc6-97ff-234f14af68d7,10,6,SPAN,0,0,"Gendron had streamed live video of the attack on social media after posting a racist screed online detailing his inspiration from other racially motivated mass killings, authorities said.",68be8d34-e8eb-4821-a8b8-4fb286174f40
42ad96a0-c11e-4cb5-9ffa-be458733a087,11,7,SPAN,1,0,A woman screamed in an agonized tone inside the courtroom after Gendron finished his statement.,68be8d34-e8eb-4821-a8b8-4fb286174f40
543089d2-a4d5-43d7-90c3-a40db11faf38,12,8,SPAN,0,0,"The hearing was halted briefly after an unidentified man lunged at Gendron, who was sitting at a table in the courtroom with his attorneys as a woman named Barbara Massey Mapps made an emotional statement.",68be8d34-e8eb-4821-a8b8-4fb286174f40
cc9e4436-72e1-47ff-847d-5026f9848cbd,13,8,SPAN,0,0,"Her 72-year-old sister, Katherine Massey, was among those killed.",68be8d34-e8eb-4821-a8b8-4fb286174f40
7820993b-9c94-48ae-b43c-6ab26fdbc6e4,14,9,SPAN,0,0,The man pushed Massey Mapps aside and took several running steps toward Gendron before police and attorneys restrained him and led him away.,68be8d34-e8eb-4821-a8b8-4fb286174f40
20030324-7dd4-432a-8d02-ff1da5bab404,15,9,SPAN,0,0,Officers grabbed Gendron and rushed him out of the courtroom.,68be8d34-e8eb-4821-a8b8-4fb286174f40
8d3adcd6-22ef-41f4-a69f-9a308b4c909e,16,,H2,0,0,'UNBREAKABLE',68be8d34-e8eb-4821-a8b8-4fb286174f40
4e5dda0d-f378-4d6e-be31-46906c18d6c7,17,10,SPAN,0,0,"Crawley, whose 86-year-old grandmother Ruth Whitfield was killed, said Gendron made his victims immortal instead of gaining support for his hateful cause.",68be8d34-e8eb-4821-a8b8-4fb286174f40
06b830e1-f205-4e5e-9895-b026c4c2cc12,18,10,SPAN,0,0,Authorities have said Gendron promoted a racist conspiracy notion that white people are being replaced by minorities in America and elsewhere.,68be8d34-e8eb-4821-a8b8-4fb286174f40
1ad872df-c74a-4092-ad2c-12f17644efef,19,11,SPAN,0,0,"""We as a people are unbreakable,"" Crawley said.",68be8d34-e8eb-4821-a8b8-4fb286174f40
0fe2c982-1d82-426c-a515-116961f0b314,20,12,SPAN,0,0,"""I don't wish the death penalty on you,"" said Wayne Jones, whose 65-year-old mother Celestine Chaney was gunned down. """,68be8d34-e8eb-4821-a8b8-4fb286174f40
fec41256-6c04-489b-aba8-4397188f42a9,21,12,SPAN,0,0,"I wish they keep you alive so you have to suffer with the thought of what you did for the rest of your life.""",68be8d34-e8eb-4821-a8b8-4fb286174f40
73babd32-aa7b-4a52-a790-7409807bd3ba,22,13,SPAN,0,0,"While New York state no longer uses capital punishment, Gendron still could receive a death sentence if convicted of pending federal hate crime and firearms charges to which he has pleaded not guilty.",68be8d34-e8eb-4821-a8b8-4fb286174f40
fd22fbe8-5fdc-4d69-94a5-d4eb6ac4a670,0,,H1,1,0,Climate Trauma Is Rewiring Our Brains Into Something Alarmingly Worse,0fb6287d-7e32-4867-adae-075531fb5003
ddc590de-1cbc-4acb-863e-72e9d5f13e5e,28,18,SPAN,0,0,"Prosecutors have said the gunman targeted a Tops Friendly Markets supermarket in a Black neighborhood of Buffalo, about 200 miles (320 km) from his home in Conklin, New York, intending to kill as many Black people as he could with an assault weapon.",68be8d34-e8eb-4821-a8b8-4fb286174f40
a23814cc-fa00-49fb-a0ca-e6ef9aad7700,30,19,SPAN,0,0,Gendron faces 27 federal charges.,68be8d34-e8eb-4821-a8b8-4fb286174f40
5390e32c-1860-49e1-8ad5-6cea2c0d27ca,0,,H1,1,0,Refusing to Forgive Institutional Racism Is Not Cancel Culture,99defa74-7917-4f11-80c4-3d470d075b91
7e30f85f-9e5a-45ad-b123-f5a15bce9635,31,19,SPAN,0,0,His lawyers have sought a plea deal relating to these in an effort to avoid a possible death sentence.,68be8d34-e8eb-4821-a8b8-4fb286174f40
00eeea10-aa86-41fe-ba51-bc740991edd2,32,19,SPAN,0,0,The U.S. Justice Department has not disclosed what punishment it would seek if Gendron is convicted.,68be8d34-e8eb-4821-a8b8-4fb286174f40
28a1099a-4381-43bd-9b04-7126641a79c5,0,,H1,0,0,FBI director endorses theory Covid-19 virus may have leaked from Chinese lab,4f1be26f-f7fa-4234-919f-175825001232
bf030b46-01e2-41f2-aba3-fd571caf5003,1,0,SPAN,0,0,"Christopher Wray, the FBI director, has weighed in on the debate over the origins of the Covid-19 virus, using an appearance on Fox News to endorse the theory that the virus potentially originated from a leak in a Chinese laboratory.",4f1be26f-f7fa-4234-919f-175825001232
73500171-2936-42ed-b5b4-3baf1af89376,4,3,SPAN,0,0,"Wray’s public endorsement of the lab leak theory runs counter to the conclusions of several prominent scientific studies, as well as the assessments of some other US intelligence agencies.",4f1be26f-f7fa-4234-919f-175825001232
b5ac35ca-8f5c-45d7-a154-a1d00e958999,24,9,SPAN,0,0,“It is a crisis.,0fb6287d-7e32-4867-adae-075531fb5003
32754148-0b21-4554-b0e3-1ed613b0b926,3,2,SPAN,0,0,The Purdue Northwest faculty and staff get it.,99defa74-7917-4f11-80c4-3d470d075b91
c747f522-86db-49a4-9eb1-b4765ddb995f,28,10,SPAN,0,0,"Wood has to maintain a social media presence as part of her job, and she also has to stay up-to-date on the latest climate science.",0fb6287d-7e32-4867-adae-075531fb5003
6daac138-1380-457d-a99b-991bf115de08,29,10,SPAN,0,0,"But, she told The Daily Beast, she tries to read stories about climate solutions as much as she can.",0fb6287d-7e32-4867-adae-075531fb5003
87fa9974-4430-4d6e-a443-ef3296a9bdd2,30,10,SPAN,0,0,"This helps cultivate a sense of resilience, allowing her to focus on small steps she can take rather than becoming overwhelmed by the scope of the problem.",0fb6287d-7e32-4867-adae-075531fb5003
04b89f25-e54a-4ed8-858f-9729866e3cb4,31,11,SPAN,0,0,"Increasingly, psychologists have begun recommending that folks fight climate anxiety and trauma by simply getting out into nature, a strategy known as “eco therapy.”",0fb6287d-7e32-4867-adae-075531fb5003
584b8bd4-3dcb-433e-83c9-e65314f4fb46,32,11,SPAN,0,0,"There’s good evidence for its effectiveness; studies have shown, for example, that taking a 50-minute walk in the woods improves the cognitive powers of people with depression and reduces blood pressure in stressed-out students.",0fb6287d-7e32-4867-adae-075531fb5003
64e43ba6-7cfd-4458-b70e-831b04f1fc6c,33,11,SPAN,0,0,Wood has found some relief in this practice as well. “,0fb6287d-7e32-4867-adae-075531fb5003
95aecd51-817e-4987-9777-0ab0dacd83c3,34,11,SPAN,0,0,"Just sitting outside for like fifteen minutes a day really helps ground me, but also helps me recognize that nature is still here, and it’s worth fighting for,” she said.",0fb6287d-7e32-4867-adae-075531fb5003
45ef5c3a-b7c9-4f88-8ee8-8564ec0397f5,35,12,SPAN,0,0,"But as Norr discovered on her walk last summer, eco therapy can become complicated for people with more acute climate trauma.",0fb6287d-7e32-4867-adae-075531fb5003
9e831b7d-a581-4781-a183-7fdaa084b712,36,12,SPAN,0,0,"The human brain is malleable enough to change, but also stubborn enough for very powerful experiences to cause effects that last a long time.",0fb6287d-7e32-4867-adae-075531fb5003
ff8b204f-82d8-4903-9ad1-3ed32e5bf8e8,37,13,SPAN,0,0,"“People are traumatized by the very environment that is soothing otherwise,” said Jyoti.",0fb6287d-7e32-4867-adae-075531fb5003
8cd40a7c-a459-4684-89fa-ea1fe09986b5,38,13,SPAN,0,0,Something as simple as a strong wind or the scent of fire might stir up anxiety-inducing memories.,0fb6287d-7e32-4867-adae-075531fb5003
cefe1d04-04ee-4b72-a38d-b0aa970c5fb6,39,14,SPAN,0,0,"Overall, said Clayton, “just strengthening the mental health care system would be helpful.”",0fb6287d-7e32-4867-adae-075531fb5003
067d161d-fcd7-43d1-aef0-455bdee2fc78,40,14,SPAN,0,0,"Better access to mental health care, especially for lower-income communities who often bear the brunt of climate change, would go a long way towards alleviating some of the worst climate-induced trauma.",0fb6287d-7e32-4867-adae-075531fb5003
32ce920b-8fab-4a3c-81a5-6cfcc343a309,41,14,SPAN,0,0,But research like Clayton’s and Jyoti’s is an important first step—raising awareness of climate trauma and eco anxiety is crucial to helping mental health professionals figure out better ways to treat it.,0fb6287d-7e32-4867-adae-075531fb5003
1c44bd3f-7fad-4bf2-813f-e638174bd1d6,42,15,SPAN,0,0,"This is a part of the climate conversation that often gets lost underneath the discussions around carbon emissions and changing weather, activism to spur new policies, and technological solutions to help lower global temperatures accordingly.",0fb6287d-7e32-4867-adae-075531fb5003
2fd72736-c2a5-47c5-8ddc-39d5be9cc014,43,15,SPAN,0,0,"We can’t ignore the emotional and psychological toll that our changing climate exacts, Mishra said. “",0fb6287d-7e32-4867-adae-075531fb5003
3a74b49d-3083-4938-994d-6fa7a141c06d,44,15,SPAN,0,0,"We also need to figure out how people are dealing with it, and how we can make that better.”",0fb6287d-7e32-4867-adae-075531fb5003
279c40d0-6758-4cd2-bfbb-9940b7f57625,2,1,SPAN,0,0,"“The FBI has for quite some time now assessed that the origins of the pandemic are most likely a potential lab incident in Wuhan,” Wray told Fox News’ Brett Baier, adding that the assessment was based on research the agency’s analysts, including scientists, had conducted and that “our work related to this continues”.",4f1be26f-f7fa-4234-919f-175825001232
ef84c2a5-b2a2-4e31-a5b0-eef758dc6032,3,2,SPAN,0,0,"Wray’s high-profile public comment highlights the divide within the US intelligence community about the origins of the pandemic, with some federal agencies, including the FBI and the Department of Energy, concluding that the Covid-19 virus probably originated from a lab leak in China, while others have concluded that it first spread from infected animals to humans.",4f1be26f-f7fa-4234-919f-175825001232
91d6df14-e4e6-4140-be49-051ca4cd01b4,5,3,SPAN,0,0,Wray did not explain the evidence that had informed the FBI’s conclusion. “,4f1be26f-f7fa-4234-919f-175825001232
5fc2d470-baee-421f-bc81-0aa1d944e6e3,6,3,SPAN,0,0,"There’s not a whole lot of details I can share that aren’t classified,” he said.",4f1be26f-f7fa-4234-919f-175825001232
33031a12-7490-44ec-8315-46b2d2b0648d,7,4,SPAN,0,0,"The Central Intelligence Agency and another prominent US federal agency still remain undecided about the origins of Covid-19, while the National Intelligence Council and four other agencies have concluded that the virus originated in animals, the Wall Street Journal reported this week.",4f1be26f-f7fa-4234-919f-175825001232
3c6cc03c-4db3-4987-ac4c-4464c3f7263d,8,5,SPAN,0,0,"The energy department also concluded in a classified intelligence report that Covid-19 most likely resulted from a laboratory leak, but made this assessment with “low confidence”, while the FBI reached the same conclusion in 2021 with “moderate confidence”, the Wall Street Journal reported.",4f1be26f-f7fa-4234-919f-175825001232
45e5d8e3-170b-4257-8d9d-e2dd8175908f,9,6,SPAN,0,0,"“While I believe the ‘lab leak’ theory a real possibility, I should point out that the [energy department’s] assessment has ‘low confidence’ in that assessment and their assessment did not change the minds of any of the other agencies,” Dr Filippa Lentzos, a reader in science and international security at King’s College London, previously told the Guardian.",4f1be26f-f7fa-4234-919f-175825001232
090cbf6d-3bea-48f8-9e55-483c870cd978,10,7,SPAN,0,0,Some scientists who have studied the origins of the Covid-19 pandemic have pushed back against the endorsement of the lab leak theory by US agencies.,4f1be26f-f7fa-4234-919f-175825001232
fef7cb27-0e86-417c-b186-5be596528d4f,11,7,SPAN,0,0,"Scientists have also noted that, unlike peer-reviewed scientific studies, the US intelligence assessments being debated do not provide public transparency about how they reached their conclusions or the evidence they accumulated.",4f1be26f-f7fa-4234-919f-175825001232
7063823b-6916-4f93-8ce7-d4571d4859c6,25,13,SPAN,0,0,"As one conservative commentator put it: “We don’t object to ‘cancel culture,’ we object to the cancellation of certain acts, ideas and sensibilities that were recently uncontroversial.”",99defa74-7917-4f11-80c4-3d470d075b91
2b0e2557-6619-4ab1-95c0-e8cc6da09a1c,26,14,SPAN,1,0,And Keon’s pretend Asian language is the latest incarnation of the racist trope that drew roars of laughter in the classic 1961 movie Breakfast at Tiffany’s—where Mickey Rooney (in yellow-face complete with fake buck-teeth) gives a racist performance for the ages.,99defa74-7917-4f11-80c4-3d470d075b91
10ce7240-9b08-41c7-b5b1-0a8686920ce5,27,14,SPAN,0,0,"As linguistics professor John McWhorter points out in a New York Times opinion piece, Rooney’s scenes make the film “unwatchable in spots today” yet McWhorter still advocates against “mobbish attempts” to get Keon fired.",99defa74-7917-4f11-80c4-3d470d075b91
897c5f1d-1f5b-4271-b9c3-a0c22f403f3a,28,15,SPAN,1,0,"By associating cancel culture with mob behavior, or dictatorial attempts at thought control, critics of cancel culture use lofty ideals like “freedom of speech” to conceal and distract from the promotion of hatred—that historically has resulted in actual mob violence like lynchings.",99defa74-7917-4f11-80c4-3d470d075b91
16fe2800-15ca-4b1b-9bf1-4278a12121ad,29,16,SPAN,1,0,This sleight of hand allows them to deflect attention from the baked-in racism and prejudice in our history and institutions to the new straw man target of “cancel culture.”,99defa74-7917-4f11-80c4-3d470d075b91
e151815e-beaf-4433-bb24-0f09545ef5e9,30,16,SPAN,0,0,"A far better understanding of cancel culture is articulated by the poet and communications strategist Camonghne Felix, who, when speaking about pop stars facing criticism, recognizes that “cancellation isn’t personal but a way for marginalized communities to publicly assert their value systems through pop culture.”",99defa74-7917-4f11-80c4-3d470d075b91
ea6351be-e54b-42a4-8e5c-458281b3e8f7,31,17,SPAN,0,0,What’s needed at PNW is new leadership—both at the chancellor level as well as at the Board of Trustees level.,99defa74-7917-4f11-80c4-3d470d075b91
fe54a1b2-c592-4b2b-84c6-c8f2b10b7350,32,17,SPAN,1,0,An institution whose leaders think that racist mockery is acceptable should not be in charge of educating young minds.,99defa74-7917-4f11-80c4-3d470d075b91
ce974159-f749-47c7-8292-1e1bc8f3914a,33,17,SPAN,1,0,Let’s cancel institutional racism.,99defa74-7917-4f11-80c4-3d470d075b91
ff0f4dc2-eebf-4fb1-b970-9d1e639547fb,1,0,SPAN,1,0,Purdue University Northwest Chancellor Thomas Keon’s racist mockery of Asian language at the university’s commencement ceremony can’t be whitewashed by an apology and rhetoric about “cancel culture.”,99defa74-7917-4f11-80c4-3d470d075b91
209e6b81-fe6a-44ce-b196-8876836e5b88,2,1,SPAN,1,0,"Keon’s decision to unleash a racist trope at a moment of celebration for students and their families—including Asian students and their families—makes it plain that he is unfit to lead an educational institution, and the milquetoast response of the PNW Board of Trustees makes it plain that they don’t get it.",99defa74-7917-4f11-80c4-3d470d075b91
63a3b511-5b73-4540-ab97-d8f1e1345852,4,2,SPAN,0,0,"They overwhelmingly voted no-confidence in Keon’s leadership, as did the faculty senate, and the PNW chapter of the American University Association of University Professors called for his resignation.",99defa74-7917-4f11-80c4-3d470d075b91
1d1da1e8-f689-4590-ae26-64c20c9934ac,5,3,SPAN,1,0,"After the Trustees issued a toothless “letter of formal reprimand,” the chair of the faculty senate wrote an open letter saying that “[Keon’s] mere presence is an affront to the Asian community” and students have circulated petitions calling for Keon’s resignation.",99defa74-7917-4f11-80c4-3d470d075b91
6a844e32-274c-4947-acf2-2a58de6c6235,6,4,SPAN,1,0,What accounts for this disconnect between the PNW’s leadership—Chancellor Keon and the Trustees—and the university community?,99defa74-7917-4f11-80c4-3d470d075b91
b6ff6dd1-a609-4007-8c8d-e0e797d3dc60,7,5,SPAN,1,0,Institutionalized racism.,99defa74-7917-4f11-80c4-3d470d075b91
405c2211-270e-4e88-8044-eae1496f9195,8,6,SPAN,1,0,"It’s baked into Keon’s choice of an all-white senior leadership team, the snickers on stage at his racist antics, and the spectacle of Keon saying he is directing an “interdisciplinary” Inclusion, Diversity, and Equity team “to understand and address issues of importance to the Asian Pacific Islander community at PNW.”",99defa74-7917-4f11-80c4-3d470d075b91
7827d620-ca5d-4b72-96ee-4bcc9f6c74a3,9,7,SPAN,1,0,It doesn’t take a team—interdisciplinary or otherwise—to understand that ridiculing any non-English language as gibberish is racist.,99defa74-7917-4f11-80c4-3d470d075b91
224e9806-a0e3-476a-820d-9e3ed8eaf295,10,8,SPAN,0,0,The ridicule is key here.,99defa74-7917-4f11-80c4-3d470d075b91
fb365eab-0a9b-4cbb-b00a-5d176e058c59,11,8,SPAN,0,0,This wasn’t a moment of anger where Keon called someone a racist or sexist name because he’d lost his temper or felt threatened.,99defa74-7917-4f11-80c4-3d470d075b91
4cc7f63f-cb80-42fc-91a2-0b678826f84e,12,8,SPAN,0,0,Quite the opposite.,99defa74-7917-4f11-80c4-3d470d075b91
74ee5dda-d4a8-4a47-b1c6-b6edc5e318de,13,8,SPAN,1,0,It was a moment where Keon stood at the apex of his white male power as the chancellor of a major university speaking at commencement.,99defa74-7917-4f11-80c4-3d470d075b91
c194febd-024e-4236-b885-95bf8d8f2c8a,14,8,SPAN,0,0,"He was relaxed and confident enough to engage in some unplanned improvisation, sharing with the world what he finds funny.",99defa74-7917-4f11-80c4-3d470d075b91
7be9a97d-7cfd-4f1b-a9b7-af2d25cfc74d,15,8,SPAN,1,0,His confidence in his sense of humor is the same confidence Donald Trump displayed when he called COVID-19 the “kung-flu” and mocked the accent of Asian world leaders.,99defa74-7917-4f11-80c4-3d470d075b91
a687c7a3-4eb9-491a-937b-5b8ceea7ae60,16,9,SPAN,1,0,When you ridicule a race of people you dehumanize and devalue their worth as individuals.,99defa74-7917-4f11-80c4-3d470d075b91
c2b0e6ce-9de4-4bfc-a414-5ee04891cd4c,17,9,SPAN,1,0,"Notice how Keon lumped his mockery into “Asian”—thus revealing his view that all people from an incredible diversity of races, cultures, and countries can all be conflated into one stereotype.",99defa74-7917-4f11-80c4-3d470d075b91
2c5f8326-8c13-495e-bab7-958eb751fc10,18,9,SPAN,1,0,It’s that devaluing that allows the perpetration of hateful speech and violence.,99defa74-7917-4f11-80c4-3d470d075b91
58301e8d-808e-474b-8e51-b0727cca17e6,19,9,SPAN,1,0,"As most of us know, anti-Asian hate and anti-Asian crimes skyrocketed during the Trump years, including multiple incidents of elderly Asians being beaten and even killed, as well as the Atlanta mass murders of Asian women.",99defa74-7917-4f11-80c4-3d470d075b91
5c9965fc-a1b1-4547-93e0-55d64741ec35,20,9,SPAN,1,0,This coincided with a rise in online anti-Asian hatred.,99defa74-7917-4f11-80c4-3d470d075b91
0cd731ef-9e94-4b7e-b6b6-6ee339976cba,21,10,SPAN,1,0,And this didn’t stop with the Trump era.,99defa74-7917-4f11-80c4-3d470d075b91
fc25adc7-be7b-4418-9b14-f1b75d647d99,22,11,SPAN,1,0,"A recent review of TikTok found the widespread use of racist “Asian sounds” with users saying “Asian sounding words by speaking gibberish” and using sounds like this to portray “people of Asian descent as irrational or overly emotional, reducing an entire racial group to a mere caricature.”",99defa74-7917-4f11-80c4-3d470d075b91
553d6764-ba28-4bdb-8a91-785a1b723fc3,23,12,SPAN,0,0,Sound familiar?,99defa74-7917-4f11-80c4-3d470d075b91
48571d28-f1f7-489a-8d88-11b99436ca30,24,13,SPAN,1,0,Those who think Chancellor Keon is a victim of so-called “cancel culture” and call for more “tolerance” also don’t get the idea that “cancel culture” is mostly a term adopted by the right to protect racist and hateful views that were until recently normalized.,99defa74-7917-4f11-80c4-3d470d075b91
91efeae4-7118-44dd-9f33-17afb1ad1a1b,0,,H1,0,0,Russian forces hammer Ukraine's Bakhmut in quest for breakthrough in war,3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
104219df-ef41-4e17-b0d7-2597a7c169b1,1,0,SPAN,0,0,"KYIV, Feb 28 (Reuters) - Russian forces on Tuesday pressed forward their weeks-long drive to encircle and capture the eastern Ukrainian city of Bakhmut, where the Ukrainian military described the attacks as constant.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
b779d19a-3e00-4b9c-bccc-3dea9fe4db59,2,1,SPAN,0,0,"Taking Bakhmut, the scene of some of the year-long war's bloodiest battles, would be Russia's first major prize in more than six months.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
4aef5adf-e3e5-4ed6-8c67-62837528c2e8,3,1,SPAN,0,0,"It would open the way to seizing the last remaining urban centres in the Donetsk region, one of four Moscow claims to have annexed.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
f33ed079-21e2-4153-b9f7-85621f81b243,4,2,SPAN,0,0,"""In the Bakhmut sector, the enemy is launching offensive action and is continuously attacking Bakhmut,"" said the regular evening statement by the General Staff of the Ukrainian Armed Forces.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
68c683fd-6286-491c-b719-8052d0020799,5,3,SPAN,0,0,"While most of the Russian attacks were focused on Bakhmut and other towns and villages in Donetsk province, the statement said Russian forces shelled more than 20 settlements in northern regions near the Russian border: Chernihiv, Sumy and Kharkiv.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
5157be74-abe6-4fc8-b71f-fd222572950b,6,4,SPAN,0,0,"Ukrainian aircraft launched three strikes on areas of concentration of Russian forces, the statement said.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
4e4e4aa9-b792-48dd-97c7-d582367783b6,7,5,SPAN,0,0,Reuters was not able to verify battlefield reports.,3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
79db9f45-d04f-4722-bb18-17c31d864316,8,6,SPAN,0,0,Russian President Vladimir Putin instructed the FSB security service to bolster security in the four regions Moscow claims to have annexed and also to counter espionage and sabotage operations against Russia by Ukraine and the West.,3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
95151f95-df2d-4329-b103-57409b1f4c75,9,7,SPAN,0,0,"He was speaking after a Russian regional governor said a drone had crashed near a natural gas distribution station on Tuesday in an apparent failed attack near the town of Kolomna, just 110 km (68 miles) southeast of Moscow.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
4deeb249-bfb4-435b-9e04-30e301c81dc2,10,8,SPAN,0,0,Ukraine does not publicly claim responsibility for attacks inside Russia.,3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
481367ba-7b8a-42b2-9f04-74f0692c8b16,11,8,SPAN,0,0,"If it was behind the Kolomna incident, it would be its closest attempted drone strike to the Russian capital.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
15f18601-e0d9-4604-8007-109b0520d1f5,12,9,SPAN,0,0,"Earlier, Russia's defence ministry also accused Ukraine of launching two attempted drone attacks against two southern Russian regions overnight but said they caused no damage.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
82336a9d-8c91-43d0-9377-2f9ac75c22d7,13,,H2,0,0,'CITY IS ON FIRE',3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
c59fd4ce-a36a-453f-bf9d-5bd6498621fe,14,10,SPAN,0,0,"Around Bakhmut, Russian troops, including mercenary fighters from the Wagner Group, were trying to cut the Ukrainian defenders' supply lines and force them to surrender or withdraw.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
c8cd309b-a044-4332-968e-3772f57c633a,15,11,SPAN,0,0,"""Despite significant losses, the enemy threw in the most prepared assault units of Wagner, who are trying to break through the defences of our troops and surround the city,"" Colonel General Oleksandr Syrskyi, commander of Ukraine's ground forces, said in a statement.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
903d0d0f-be8f-4bf1-b067-26ab804ae7b0,16,12,SPAN,0,0,"An unnamed soldier from Ukraine's 93rd Separate Mechanised Brigade, speaking on the Telegram messaging app as explosions boomed in the background, struck a defiant note: ""February 28, the town of Bakhmut.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
ddf6cf70-d003-4e63-b85b-46d0257341c9,17,12,SPAN,1,0,"The city is on fire, the enemy is pressing.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
57fa8c6b-13c0-4861-851b-6e317ae113ea,18,12,SPAN,0,0,"Everything will be Ukraine...""",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
cc27a6e9-f13a-4298-984c-b3f18e25a4fe,19,13,SPAN,0,0,"Russia's state-run RIA news agency released a video clip it said showed Russian Su-25 fighter jets roaring over Bakhmut, which had a pre-war population of around 70,000 but now lies in ruins after months of intense trench warfare.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
9efa6a1c-c576-4854-9735-ac27e31ba9ba,20,14,SPAN,0,0,"""We are glad they are ours,"" says a man in the clip identified as a Wagner fighter, adding the jets helped them ""psychologically"".",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
791bde2d-946e-4264-a761-66f604dfcf77,21,15,SPAN,0,0,"Ukraine's eastern front line resembles ""a grinding slog"" and Russia is not likely to be able to make significant territorial gains in the near term, the U.S. undersecretary of defense for policy, Colin Kahl, said on Tuesday.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
3aaa335c-c9c0-43f4-80a0-82b762e418a3,22,16,SPAN,0,0,Ukrainian soldiers in the Donetsk region hunkered in muddy trenches after warmer weather thawed the frozen ground.,3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
ddfed5a4-17a0-4117-81a1-c5845d01a95c,23,17,SPAN,0,0,"""Both sides stay in their positions, because as you see, spring means mud.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
7e4ebf60-5a53-402c-9928-581a14db79c1,24,17,SPAN,0,0,"Thus, it is impossible to move forward,"" said Mykola, 59, commander of a Ukrainian front-line rocket launcher battery, watching a tablet screen for coordinates to fire.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
1e6020eb-5cf1-42cf-a0aa-aa9bb2624d3e,25,18,SPAN,0,0,"The spring thaw has a history of ruining plans by armies to attack across Ukraine and western Russia, turning roads into rivers and fields into quagmires.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
0c7e2269-ec4e-41c6-ac48-2e7fe9062009,26,19,SPAN,0,0,"Russia has replenished its forces with hundreds of thousands of conscripts and has intensified attacks all along the eastern front but at a high cost, says Ukraine, which is expected soon to launch its own counter-offensive.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
6e340d1d-c4f1-4a65-b083-084dded86944,27,20,SPAN,0,0,"Kremlin spokesman Dmitry Peskov repeated Moscow's stance that it is open to peace negotiations but Kyiv and its Western allies must accept Russia's annexation of Donetsk, Luhansk, Kherson and Zaporizhzhia regions after referendums last September that most governments said were illegal.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
2bb016b7-e114-416f-a95f-7a21f499f3cd,28,21,SPAN,0,0,"""The constitution of the Russian Federation exists, and cannot be ignored.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
39c05a92-efb1-4ea4-b565-7261905ce55e,29,21,SPAN,0,0,"Russia will never be able to compromise on this, these are important realities,"" Peskov told reporters.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
4666cfed-333d-43dc-b1ea-3880f16d1a02,30,22,SPAN,0,0,"Despite several battlefield setbacks, Russia still controls about a fifth of Ukrainian territory.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
a52d8d2f-9a42-48be-87d9-c583dcc9060b,31,22,SPAN,0,0,Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
f8bf8ab2-4b31-48ef-ac70-929d5060ebad,32,23,SPAN,0,0,"On Tuesday, the International Criminal Court's top prosecutor Karim Khan was in Ukraine to investigate Russia's campaign of missile and drone attacks on power and other infrastructure that killed hundreds of civilians and left millions with no electricity or water.",3a93fcc6-bcf7-49f0-b58f-51c8a0a28eec
870141a7-00c1-4395-9455-87fedc0ede1a,0,,H1,1,0,Hawley slams Biden nominee for ‘stonewalling’ on past tweets: ‘This is unbelievable’,dc7f4951-2a7d-484f-ae8c-cfe15d3f454c
5a6d0820-8e57-4a2c-bb74-1d9d5e599f5e,8,4,SPAN,0,0,"Is this an accurate statement?""",dc7f4951-2a7d-484f-ae8c-cfe15d3f454c
